question,optionA,optionB,optionC,optionD,language,category,language2
"You have created a custom configured Amazon instance using Linux, containing all your software and applications. If you want to use the same setup again, what is the best way to do it?",(A) Create a back up copy of the EBS service,(B) Create a backup of the EC2 instances only,(C) Create a snapshot of the AMI only,(D) Create an EBS-AMI,eng,SAA,eng
"Your company previously configured a heavily used, dynamically routed VPN connection between your on-premises data center and AWS. You recently provisioned a DirectConnect connection and would like to start using the new connection. After configuring DirectConnect settings in the AWS Console, which of the following options win provide the most seamless transition for your users?",(A) Delete your existing VPN connection to avoid routing loops configure your DirectConnect router with the appropriate settings and verity network traffic is leveraging DirectConnect.,"(B) Configure your DireclConnect router with a higher 8GP priority man your VPN router, verify network traffic is leveraging Directconnect and then delete your existing VPN connection.",(C) Update your VPC route tables to point to the DirectConnect connection configure your DirectConnect router with the appropriate settings verify network traffic is leveraging DirectConnect and then delete the VPN connection.,"(D) Configure your DirectConnect router, update your VPC route tables to point to the DirectConnect connection, configure your VPN connection with a higher BGP pointy. And verify network traffic is leveraging the DirectConnect connection.",eng,SAA,eng
A photo sharing service stores pictures in Amazon Simple Storage Service (S3) and allows application signin using an Open ID Connect compatible identity provider. Which AWS Security Token approach to temporary access should you use for the Amazon S3 operations?,(A) SAML-based identity Federation,(B) Cross-Account Access,(C) AWS identity and Access Management roles,(D) Web identity Federation,eng,SAA,eng
Your application contains thousands of Images in an Amazon RDS MySQL instance. These images are frequently accessed and the number of images is growing rapidly. Which should you implement to reduce cost and improve application performance?,"(A) Create two Amazon RDS My SQL read replicas in different regions, and migrate the images to the cross-region read replicas","(B) Migrate the images to Amazon Glacier, and allow the end users to access the images through Amazon CloudFront","(C) Migrate the images to Amazon Elastic Block Store volumes, and allow the end users to access the images through Amazon CloudFront","(D) Migrate the images to Amazon Simple Storage Service, and allow the end users to access the images through Amazon CloudFront",eng,SAA,eng
"You require the ability to analyze a large amount of data, which is stored on Amazon S3 using Amazon Elastic Map Reduce. You are using the c2.8x.large Instance type, whose CPUs are mostly idle during processing. Which of the below would be the most cost efficient way to reduce the runtime of the job?",(A) Create more smaller flies on Amazon S3.,(B) Add additional cc2 8x large instances by introducing a task group.,(C) Use smaller instances that have higher aggregate I/O performance.,"(D) Create fewer, larger files on Amazon S3.",eng,SAA,eng
"An application uses an Amazon RDS MySQL cluster for the database layer. Database grow the requires periodic resizing of the instance. Currently, administrators check the available disk space manually once a week. How can this process be improved?",(A) Use the largest instance type for the database.,(B) Use AWS CloudTrail to monitor storage capacity.,(C) Use Amazon CloudWatch to monitor storage capacity.,(D) Use Auto Scaling to increase storage size.,eng,SAA,eng
A Solutions Architect needs to design an Amazon EC2 cluster to analyze data that is currently stored in Amazon S3. A key requirement is to utilize the fastest storage service available when analyzing the data locally on the Amazon EC2 instance. Which of the following storage types should the Architect choose to meet the requirement?,(A) AWS Storage Gateway,(B) Amazon EBS using Provisioned IOPS (PIOPS),(C) Amazon EBS using Cold HDD,(D) Amazon Glacier,eng,SAA,eng
"An organization wants to migrate a legacy Ruby-on Rails application to AWS. The application is not used frequently, but it must be scalable during peak use. The organization requires minimal code changes, if any, to the application. Which of the following solutions will meet the organization's requirements for moving the applicationto AWS?",(A) Migrate the application to AWS Lambda,(B) Deploy the application to an EC2 instance,"(C) Host the application on Amazon S3, and use Amazon CloudFront to cache static assets",(D) Create an AWS Elastic Beanstalk deployment for the application with satisfactory scaling criteria,eng,SAA,eng
Which service should an organization use if it requires an easily managed and scalable platform to host its web application running on Nginx?,(A) AWS Lambda,(B) Auto Scaling,(C) AWS Elastic Beanstalk,(D) Elastic Load Balancing,eng,SAA,eng
"A workload consists of downloading an image from an Amazon S3 bucket, processing the image, and moving to another Amazon S3 bucket. An Amazon EC2 instance runs a scheduled task every hour to perform the operation. How should a Solutions Architect redesign the process so that it is highly available?",(A) Change the Amazon EC2 instance to compute optimized,(B) Launch a second Amazon EC2 instance to monitor the health of the first,(C) Trigger a Lambda function when a new object is uploaded,(D) Install copy the images to an attached Amazon EBS volume,eng,SAA,eng
"A Solutions Architect is concerned that the current security group rules for a database tier are too permissive and may permit requests that should be restricted. Below are the current security group permissions for the database tier:
Protocol: TCP
Port Range: 1433 (MS SQL)
Source: ALL
Currently, the only identified resource that needs to connect to the databases is the application tier consisting of an Auto Scaling group of EC2 instances. What changes can be made to this security group that would offer the users LEAST privilege?",(A) Change the source to -1 to remove source IP addresses previously unseen.,(B) Change the source to the VPC CIDR block.,(C) Change the source to the application instances IDs.,(D) Change the source to the security group ID attached to the application instances.,eng,SAA,eng
"A web application allows customers to upload orders to an S3 bucket. The resulting Amazon S3 events trigger a Lambda function that inserts a message to an SQS queue. A single EC2 instance reads messages from the queue, processes them, and stores them in an DynamoDB table partitioned by unique order I(D) Next month traffic is expected to increase by a factor of 10 and a Solutions Architect is reviewing the architecture for possible scaling problems. Which component is MOST likely to need re-architecting to be able to scale to accommodate the new traffic?",(A) Lambda function,(B) SQS queue,(C) EC2 instance,(D) DynamoDB table,eng,SAA,eng
You have a database application running on two instances in Amazon EC2.This applicationruns 24x7x365 and has a consistent and predictable workload. You want to choose the most cost effective pricing model. What kind of Amazon EC2 instances should you use?,(A) Dedicated instances,(B) On-demand instances,(C) Reserved instances,(D) Spot instances,eng,SAA,eng
Your company has recently extended its data center into a VPC on AWS to add burst computing capacity as needed Members of your Network Operations Center need to be able to go to the AWS Management Console and administer Amazon EC2 instances as necessary You don't want to create new IAM users for each NOC member and make those users sign in again to the AWS Management Console Which option below will meet the needs for your NOC members?,(A) Use OAuth 2 0 to retrieve temporary AWS security credentials to enable your NOC members to sign in to the AWS Management Console.,(B) Use web Identity Federation to retrieve AWS temporary security credentials to enable your NOC members to sign in to the AWS Management Console.,(C) Use your on-premises SAML 2 O-compliant identity provider (IDP) to grant the NOC members federated access to the AWS Management Console via the AWS single sign-on (SSO) endpoint.,(D) Use your on-premises SAML2.0-compliam identity provider (IDP) to retrieve temporary security credentials to enable NOC members to sign in to the AWS Management Console.,eng,SAA,eng
What is the minimum interval for the data that Amazon CloudWatch receives and aggregates?,(A) One second,(B) Five seconds,(C) One minutes,(D) Three minute,eng,SAA,eng
You have been asked to design a NAT solution for your company's VPC-based web application. Traffic from the private subnets varies throughout the day from 500 Mbps to spikes of 7 Gbps. What is the most cost-effective and scalable solution?,(A) Move the internet gateway for the VPC to a public subnet: route all internet traffic through the internet gateway,(B) Create an Amazon EC2 NAT instance with a second elastic network interface in a public subnet;route all private subnet internet traffic through the NAT gateway,(C) Create an Auto Scaling group of Amazon EC2 NAT instances in a public subnet; route all private subnet internet traffic through the NAT gateway,(D) Create a NAT gateway in a public subnet; route all private subnet internet traffic through the NAT gateway,eng,SAA,eng
A company needs to capture all client connection information from its Application Load Balancer every five minutes. This data will be used to analyze traffic patterns and troubleshoot the application. How can a Solutions Architect meet this requirement?,(A) Enable AWS CloudTrail for the Application Load Balancer.,(B) Enable Access Logs on the Application Load Balancer.,(C) Install CloudWatch Agent on the Application Load Balancer.,(D) Enable CloudWatch metrics on the Application Load Balancer,eng,SAA,eng
"A Solutions Architect is designing an online shopping application running in a VPC on EC2 instances behind an ELB Application Load Balancer. The instances run in an Auto Scaling group across multiple Availability Zones. The application tier must read and write data to a customer managed database cluster. There should be no access to the database from the Internet, but the cluster must be able to obtain software patches from the Internet. Which VPC design meets these requirements?",(A) Public subnets for both the application tier and the database cluster,"(B) Public subnets for the application tier, and private subnets for the database cluster","(C) Public subnets for the application tier and NAT Gateway, and private subnets for the database cluster","(D) Public subnets for the application tier, and private subnets for the database cluster and NAT Gateway",eng,SAA,eng
How can you secure data at rest on an EBS volume?,(A) Attach the volume to an instance using EC2's SSL interface.,(B) Write the data randomly instead of sequentially.,(C) Encrypt the volume using the S3 server-side encryption service.,(D) Use an encrypted file system on top of the EBS volume.,eng,SAA,eng
When an EC2 instance that is backed by an s3 based AMI is terminated .What happens to the data on the root volume?,(A) Data is unavailable until the instance is restarted,(B) Data is automatically deleted,(C) Data is automatically saved as an EBS snapshot,(D) Data is automatically saved as an EBS volume,eng,SAA,eng
A Solutions Architect is designing network architecture for an application that has compliance requirements. The application will be hosted on Amazon EC2 instances in a private subnet and will be using Amazon S3 for storing data. The compliance requirements mandate that the data cannot traverse the public Internet. What is the MOST secure way to satisfy this requirement?,(A) Use a NAT Instance.,(B) Use a NAT Gateway.,(C) Use a VPC endpoint.,(D) Use a Virtual Private Gateway.,eng,SAA,eng
"A company needs to deploy services to an AWS region which they not previously used. The company currently has an AWS identity and Access Management (IAM) role for their Amazon EC2 instances, which permits the instance to have access to Amazon DynamoD(B) The company wants their EC2 instances in the new region to have the same privileges. How should the company achievethis?",(A) Create a new IAM role and associated policies within the new region,(B) Assign the existing IAM role to the Amazon EC2 instances in the new region,(C) Copy the IAM role and associated policies to the new region and attach it to the instances,(D) Create the Amazon Machine Image of the instance and copy it to the desired region using the AMICopy feature,eng,SAA,eng
A company plans to use AWS for all new batch processing workloads. The company-s developers use Docker containers for the new batch processing. The system design must accommodate critical and non-critical batch processing workloads 24/7. How should a Solutions Architect design this architecture in a cost-efficient manner?,(A) Purchase Reserved Instances to run all containers. Use Auto Scaling groups to schedule jobs.,(B) Host a container management service on Spot Instances. Use Reserved Instances to run Docker containers.,"(C) Use Amazon ECS orchestration and Auto Scaling groups: one with Reserve Instances, one with Spot Instances.",(D) Use Amazon ECS to manage container orchestration. Purchase Reserved Instances to run all batch workloads at the same time.,eng,SAA,eng
Which set of Amazon S3 features helps to prevent and recover from accidental data loss?,(A) Object lifecycle and service access logging,(B) Object versioning and Multi-factor authentication Delete,(C) Access controls and server-side encryption,(D) Website hosting and Amazon S3 policies,eng,SAA,eng
Which of the following verbs are supported with the API Gateway,(A) GET,(B) POST,(C) PUT,(D) All of the above,eng,SAA,eng
You are deploying an application to track GPS coordinates of delivery trucks in the UnitedStates. Coordinates are transmitted from each delivery truck once every three seconds. You need to design an architecture that will enable real-time processing of these coordinates from multiple consumers. Which service should you use to implement data ingestion?,(A) Amazon Kinesis,(B) Amazon Simple Queue Service,(C) Amazon AppStream,(D) AWS Data Pipeline,eng,SAA,eng
"An administrator is using Amazon CloudFormation to deploy a three tier web application that consists of a web tier and application tier that will utilize Amazon DynamoDB for storage when creating the CloudFormation template 
which of the following would allow the application instance access to the DynamoDB tables without exposing API credentials?",(A) Create an Identity and Access Management Role and associate the Role to the application instances by referencing an instance profile.,(B) Use me Parameter section in the Cloud Formation template to nave the user input Access and Secret Keys from an already created IAM user that has me permissions required to read and write from the required DynamoDB table.,(C) Create an Identity and Access Management Role that has the required permissions to read and write from the required DynamoDB table and reference the Role in the instance profile property of the application instance,"(D) Create an identity and Access Management user in the CloudFormation template that has permissions to read and write from the required DynamoDB table, use the GetAtt function to retrieve the Access and secret keys and pass them to the application instance through user-data.",eng,SAA,eng
"A company needs to deploy services to an AWS region which they have not previously used. The company currently has an AWS identity and Access Management (IAM) role for the Amazon EC2 instances, which permits the instance to have access to Amazon DynamoD(B) The company wants their EC2 instances in the new region to have the same privileges. How should the company achieve this?",(A) Create a new IAM role and associated policies within the new region,(B) Assign the existing IAM role to the Amazon EC2 instances in the new region,(C) Copy the IAM role and associated policies to the new region and attach it to the instances,"(D) Create an Amazon Machine Image (AMI) of the instance and copy it to the desired region using
the AMI Copy feature",eng,SAA,eng
A company requires operating system permission on a relational database server. What should a Solutions Architect suggest as a configuration for a highly available database architecture?,(A) Multiple EC2 instances in a database replication configuration that uses two Availability Zones.,(B) A standalone Amazon EC2 instance with a selected database installed.,(C) Amazon RDS in a Multi-AZ configuration with Provisioned IOPS.,(D) Multiple EC2 instances in a replication configuration that uses two placement groups.,eng,SAA,eng
Company salespeople upload their sales figures daily. A Solutions Architect needs a durable storage solution for these documents that also protects against users accidentally deleting important documents. Which action will protect against unintended user actions?,(A) Store data in an EBS volume and create snapshots once a week.,(B) Store data in an S3 bucket and enable versioning.,(C) Store data in two S3 buckets in different AWS regions.,(D) Store data on EC2 instance storage.,eng,SAA,eng
"The user has provisioned the PIOPS volume with an EBS optimized instance. Generally speaking, in which I/O chunk should the bandwidth experienced by the user be measured by AWS?",(A) 128 KB,(B) 256 KB,(C) 64 KB,(D) 32 KB,eng,SAA,eng
"An online retailer has a series of flash sales occurring every Friday Sales traffic will increase during the sales only and the platform will handle the increased load. The platform is a three-tier application The web tier runs on Amazon EC2 instances behind an Application Load Balancer. Amazon CloudFront is used to reduce web server load, but many requests for dynamic content must go to the web servers. What should be done to the web tier to reduce costs without impacting performance or reliability?",(A) Use T-series instances.,(B) Purchase scheduled Reserved Instances.,(C) Implement Amazon ElastiCache.,(D) Use Spot Instances.,eng,SAA,eng
"A business team requires a structured storage solution to store all of a company's historical sales data. Currently there are 4 TB of data, which will grow to hundreds of terabytes within a few years. The team must be able to regularly run queries against the data using current business intelligence tools. Fast performance is required despite the dataset growth.Which solution should the company use?",(A) Amazon Redshift,(B) Amazon Aurora,(C) Amazon DynamoDB,(D) Amazon S3,eng,SAA,eng
"You have a web application running on six Amazon EC2 instances, consuming about 45% of resources on each instance. You are using auto-scaling to make sure that six instances are running at all times. The number of requests this. Which of the following architectural choices should you make?","(A) Deploy 3 EC2 instances in one availability zone and 3 in another availability zone and use Amazon
Elastic Load Balancer",(B) Deploy 3 EC2 instances In one region and 3 in other region and use Amazon Elastic Load Balancer,(C) Deploy 2 EC2 instances in three regions and use Amazon Elastic Load Balancer,(D) Deploy 6 EC2 instances in one availability zone and use Amazon Elastic Load Balancer,eng,SAA,eng
You are migrating a MySQL database to Amazon RDS. You have allocated enough block storage for the initial migration. You expect data storage requirements to grow slowly over time: How can you expand the storage capacity of your Amazon RDS database instance in the future?,(A) Allocate additional storage as needed. Plan for a brief database outage during the allocation.,(B) Migrate the data base to a larger instance type as needed. Plan for a period of reduced performance during the migration,(C) Migrate the database to a larger instance type as needed. Plan for a brief database outage during the migration,(D) Allocate additional storage as needed. Plan for a period of reduced performance during the allocation,eng,SAA,eng
You have five CloudFormation templates; each template is for a different application architecture. This architecture varies between your blog apps and your gaming apps. What determines the cost of using the CloudFormation templates?,(A) The time it takes to build the architecture with Cloud Formation.,(B) Cloud Formation does not have any additional cost but you are charged for the underlying resources it builds.,(C) 0.10$ per template per month,(D) 0.14$ per template per month,eng,SAA,eng
A customer needs to deploy a NoSQL-based datastore to Amazon EC2 instances. The NoSQL software has native replication for durability of the data store. Which of the following storage options is the most cost-effective and performs best for the data store?,(A) Amazon EBS Magnetic volumes,(B) Amazon EBS provisioned IOPS volumes,(C) Amazon EBS general purpose SSD volumes,(D) SSD-based Amazon EC2 instance store volumes,eng,SAA,eng
"An organization runs an online media site, hosted on-premises. An employee posted a product review that contained videos and pictures. The review went viral and the organization needs to handle the resulting spike in website traffic. What action would provide an immediate solution?","(A) Redesign the website to use Amazon API Gateway, and use AWS Lambda to deliver content.",(B) Add server instances using Amazon EC2 and use Amazon Route 53 with a failover routing policy.,(C) Serve the images and videos via an Amazon CloudFront distribution created using the news site as the origin.,(D) Use Amazon ElasticCache for Redis for caching and reducing the load requests from the origin,eng,SAA,eng
How can a user track memory usage in an EC2 instance?,"(A) Call Amazon CloudWatch to retrieve the memory usage metric data that exists for the EC2
Instance",(B) Use an instance type that supports memory usage reporting to a metric by default,(C) Assign an 1AM role to the EC2 instance with an 1AM policy granting access to the desired metric,"(D) Place en agent on the EC2 instance to push memory usage to an Amazon CloudWatch custom
metric",eng,SAA,eng
"A Solutions Architect is designing the storage layer for a production relational database. The database will run on Amazon EC2. The database is accessed by an application that performs intensive reads and writes, so the database requires the LOWEST random I/O latency. Which data storage method fulfills the above requirements?",(A) Store data in a filesystem backed by Amazon Elastic File System (EFS).,(B) Store data in Amazon S3 and use a third-party solution to expose Amazon S3 as a filesystem to the database server.,(C) Store data in Amazon Dynamo DB and emulate relational database semantics.,(D) Stripe data across multiple Amazon EBS volumes using RAID 0.,eng,SAA,eng
Your company has set up an application in eu-west1 with a disaster recovery site in eu-central-1. You want to be notified of any AWS API activity in regions other than these two. How can you monitor AWS API activity in other regions?,(A) Create a CloudWatch alarm for CloudTrail events,(B) Create a CloudWatch alarm for SSH key usage,(C) Create a CloudWatch alarm for Trusted Advisor,(D) Create a CloudWatch alarm for VPC flow logs,eng,SAA,eng
"A website experiences unpredictable traffic. During peak traffic times, the database is unable to keep up with the write request. Which AWS service will help decouple the web application from the database?",(A) Amazon SQS,(B) Amazon EFS,(C) Amazon S3,(D) AWS Lambda,eng,SAA,eng
"An application tier currently hosts two web services on the same set of instances, listening on different ports. Which AWS service should a Solutions Architect use to route traffic to the service based on the incoming request path?",(A) AWS Application Load Balancer,(B) Amazon CloudFront,(C) Amazon Route 53,(D) AWS Classic Load Balancer,eng,SAA,eng
You are working with a customer who is using Chef configuration management in their data center. Which service is designed to let the customer leverage existing Chef recipes in AWS?,(A) Amazon Simple Workflow Service,(B) AWS Elastic Beanstalk,(C) AWS CloudFormation,(D) AWS OpsWorks,eng,SAA,eng
What is the maximum response time for a Business level Premium Support case?,(A) 30 minutes,(B) 1 hour,(C) 12 hours,(D) 10 minutes,eng,SAA,eng
A Solutions Architect notices slower response times from an application. The CloudWatch metrics on the MySQL RDS indicate Read IOPS are high and fluctuate significantly when the databaseis under load. How should the database environment be re-designed to resolve the IOPS fluctuation?,(A) Change the RDS instance type to get more RAM.,(B) Change the storage type to Provisioned IOPS.,(C) Scale the web server tier horizontally.,(D) Split the DB layer into separate RDS instances.,eng,SAA,eng
"You are designing a data leak prevention solution for your VPC environment. You want your VPC Instances to be able to access software depots and distributions on the Internet for product updates. The depots and distributions are accessible via third party CDNs by their URLs. You want to explicitly deny any other outbound connections from your VPC instances to hosts on the internet.
 
Which of the following options would you consider?",(A) Configure a web proxy server in your VPC and enforce URL-based rules for outbound access Remove default routes.,(B) Implement security groups and configure outbound rules to only permit traffic to software depots.,(C) Move all your instances into private VPC subnets remove default routes from all routing tables and add specific routes to the software depots and distributions only.,"(D) Implement network access control lists to all specific destinations, with an Implicit deny as a rule.",eng,SAA,eng
"A Solution Architect is designing a solution for a dynamic website, 'example.com,' that is deployed in two regions: Tokyo, Japan and Sydney, Australia. The Architect wants to ensure that users located in Australia are directed to the website deployed in the Sydney region and users located in Japan are directed to the website in the Tokyo region when they browse to 'example.com.' Which service should the Architect use to achieve this goal with the LEAST administrative effort?",(A) Amazon CloudFront with geolocation routing,(B) Amazon Route 53,(C) Application Load Balancer,(D) Network Load Balancer deployed across multiple regions,eng,SAA,eng
A Solutions Architect is designing a log-processing solution that requires storage that supports up to 500 MB/s throughput. The data is sequentially accessed by an Amazon EC2 instance. Which Amazon storage type satisfies these requirements?,(A) EBS Provisioned IOPS SSD (io1),(B) EBS General Purpose SSD (gp2),(C) EBS Throughput Optimized HDD (st1),(D) EBS Cold HDD (sc1),eng,SAA,eng
Which Amazon elastic compute cloud feature can you query from within the instance to access instance properties?,(A) Instance user data,(B) Amazon Machine Image,(C) Resource tags,(D) Instance metadata,eng,SAA,eng
Your customers located around the globe require low-latency access to private video files.Which configuration meets these requirements?,(A) Use Amazon CloudFront with signed URLs,(B) Use Amazon EC2 with provisioned IOPS Amazon EBS volumes,(C) Use Amazon S3 with signed URLs,(D) Use Amazon S3 with access control lists,eng,SAA,eng
A Solutions Architect is designing a service that must have four Amazon EC2 instances running between 8 AM and 6 PM daily. The service requires one EC2 instance outside of those hours.What is the MOST cost-effective way to provide enough compute?,(A) Use one Amazon EC2 Reserved Instance and use an Auto Scaling group to add and remove EC2 instances based on CPU utilization.,(B) Use one Amazon EC2 On-Demand instance and use an Auto Scaling group to add and remove EC2instances based on CPU utilization.,(C) Use one Amazon EC2 On-Demand instance and use an Auto Scaling Group scheduled action to addthree EC2 Spot instances at 7:30 AM and remove three instances at 6:10 PM.,(D) Use one Amazon EC2 Reserved Instance and use an Auto Scaling Group scheduled action to addthree EC2 On-Demand instances at 7:30 AM and remove three instances at 6:10 PM.,eng,SAA,eng
An application server needs to be in a private subnet without access to the internet. The solution must retrieve and files to an Amazon S3 bucket. How should a Solution Architect design a solution to meet these requirements?,(A) Use Amazon S3 VPC endpoints,(B) Deploy a proxy server,(C) Use a NAT Gateway,(D) Use a private Amazon S3 bucket,eng,SAA,eng
"A customer has written an application that uses Amazon S3 exclusively as a data store. The application works well until the customer increases the rate at which the application is updating information. The customer now reports that outdated data occasionally appears when the application accesses objects in Amazon S3.What could be the problem, given that the application logic is otherwise correct?",(A) The application is reading parts of objects from Amazon S3 using a range header.,(B) The application is reading objects from Amazon S3 using parallel object requests.,(C) The application is updating records by writing new objects with unique keys.,(D) The application is updating records by overwriting existing objects with the same keys.,eng,SAA,eng
"A web application is running on Amazon EC2 instances behind an Elastic Load Balancing Application Load Balancer (ALB). The EC2 instances should receive no traffic, except for web requests to the application. Based on these requirements, what security group rules should be put on the Amazon EC2 instances?",(A) An inbound rule allowing traffic from the security group attached to the ALB,(B) An inbound rule allowing traffic from the network ACLs attached to the ALB,(C) An outbound rule allowing traffic to the security group attached to the ALB,(D) An outbound rule blocking all traffic to the internet,eng,SAA,eng
How can an EBS volume that is currently attached to an EC2 instance be migrated from one Availability Zone to another?,(A) Detach the volume and attach it to another EC2 instance in the other AZ,"(B) Create a snopshot of the volume, and create a new volume from the snapshot in the other AZ","(C) Detach the volume, then use the ec2-migrate-volume command to move it to another AZ",(D) Simply create a new volume in the other AZ and specify the original volume as the source,eng,SAA,eng
"A Solutions Architect is designing the storage layer for a production relational database. The database will run on Amazon EC2. The database is accessed by an application that performs intensive reads and writes, so the database requires the LOWEST random I/O latency. Which data storage method fulfills the above requirements?",(A) Store data in a filesystem backed by Amazon Elastic File System (EFS),(B) Store data in Amazon S3 and use a third-party solution to expose Amazon S3 as a filesystem to the database server,(C) Store data in Amazon DynamoDB and emulate relational database semantics,(D) Stripe data across multiple Amazon EBS volumes using RAID 0,eng,SAA,eng
A photo-sharing service stores pictures in Amazon Simple Storage Service (S3) and allows application sign-in using an openid connect-compatible identity provider. Which AWS Security Token Service approach to temporary access should you use for the Amazon S3 operations?,(A) Cross-Account Access,(B) AWS identity and Access Management roles,(C) SAML-based Identity Federation,(D) Web identity Federation,eng,SAA,eng
"Your company wants to start working with AWS, but has not yet opened an account. which of the following services should you begin local development?",(A) Amazon DynamoDB,(B) Amazon Simple Queue Service,(C) Amazon Simple Email Service,(D) Amazon CloudSearch,eng,SAA,eng
"A Solutions Architect is designing a web application. The web and application tiers need to access the Internet, but they cannot be accessed from the Internet. Which of the following steps is required?",(A) Attach an Elastic IP address to each Amazon EC2 instance and add a route from the private subnet to the public subnet.,(B) Launch a NAT gateway in the public subnet and add a route to it from the private subnet.,(C) Launch Amazon EC2 instances in the public subnet and change the security group to allow outbound traffic on port 80.,(D) Launch a NAT gateway in the private subnet and deploy a NAT instance in the private subnet.,eng,SAA,eng
An Organization has a long-running image processing application that runs on Spot Instances that will terminated when interrupted. A highly available workload must be designed to respond to Spot Instance interruption notices. The solution must include a two-minute warning when there is not enough capacity. How can these requirements be met?,(A) Use Amazon CloudWatch Events to invoke an AWS Lambda function that can launch On-Demand Instances,(B) Regularly store data from the application on Amazon DynamoD(B) Increase the maximum number of instances in the AWS Auto Scaling group.,(C) Manually place a bid for additional Spot Instances at a higher price in the same AWS Region and Availability Zone,(D) Ensure that the Amazon Machine Image associated with the application has the latest configurations for the launch configuration,eng,SAA,eng
"Once you've successfully created a Microsoft windows stack on AWS CloudFormation, you can log in to your instance with _______ to configure it manually.",(A) AWS Command Line Interface,(B) Remote Desktop,(C) Power shell,(D) Windows Command prompt,eng,SAA,eng
A Solutions Architect plans to migrate a load balancer tier from a data center to AWS. Several websites have multiple domains that require secure balancing. The Architect decides to use Elastic Load Balancing Application Load Balancers.What is the MOST efficient method for achieving secure communication?,(A) Create a wildcard certificate and upload it to the Application Load Balancer.,(B) Create an SNI certificate and upload it to the Application Load Balancer.,(C) Create a secondary proxy server to terminate SSL traffic before the traffic reaches the Application Load Balancer.,(D) Let a third-party Certificate Manager manage certificates required to all domains and upload them to the Application Load Balancer.,eng,SAA,eng
A customer wants to track access to their Amazon Simple Storage Service (S3) buckets and also use this information for their internal security and access audits. Which of the following will meet the Customer requirement?,(A) Enable AWS CloudTrail to audit all Amazon S3 bucket access.,(B) Enable server access logging for all required Amazon S3 buckets.,(C) Enable the Requester Pays option to track access via AWS Billing,(D) Enable Amazon S3 event notifications for Put and Post.,eng,SAA,eng
"You manually launch a NAT AMI in a public subnet. The network in properly configured. Security groups and network access control lists are properly configured. Instances in a private subnet can access the NAT. The NAT can access the internet. However, private instances cannot access the internet. What additional step is required to allow access from the private instances?",(A) Enable Source/Destination check on the private instances,(B) Enable Source/Destination check on the NAT instance,(C) Disable Source/Destination check on the private instance,(D) Disable Source/Destination check on the NAT instance,eng,SAA,eng
A Solution Architect is reviewing an application that writes data to an Amazon DynamoDB table on a daily base Random table reads occur many times per second. The company needs to allow thousands of low-latency reads and avoid any negative impact to the rest of the application. What should the Solution Architect do to meets the company's' goals?,(A) Use DynamoDB Accelerator to cache reads,(B) Increase DynamoDB write capacity units.,(C) Add Amazon SQS to decouple requests.,(D) Implement Amazon Kinesis to decouple request,eng,SAA,eng
A data analytics startup company asks a Solutions Architect to recommend an AWS datastore option for indexed data.The data processing engine will generate and input more than 64 TB of processed data every day.with item sizes reaching up to 300 KB The startup is flexible with data storage models and is more interested in a database that requires minimal effort to scale with a growing dataset size.Which AWS data store service should the Architect recommend?,(A) Amazon RDS,(B) Amazon Redshift,(C) Amazon DynamoDB,(D) Amazon S3,eng,SAA,eng
"In a VPC network, access control lists (ACLs) act as a firewall for associated subnets, controlling both inbound and outbound traffic at the __________ level.",(A) Full VPC,(B) Customer Gateway,(C) EC2 instance,(D) Subnet,eng,SAA,eng
"A company is storing application data in Amazon S3 bucket across multiple AWS Regions. Company policy requires that encryption keys be generated at the company headquarters, but the encryption keys may be stored in AWS after generation. The Solutions Architect plans to configure cross-region replication. Which solution will encrypt the data while requiring the LEAST amount of operational overhead?",(A) Configure the application to write to an S3 bucket using client-side encryption.,(B) Configure S3 buckets to encrypt using AES-256.,(C) Configure S3 object encryption using AWS CLI with Server_Side Encryption with AWS KMS_managed keys (SSE-KMS),(D) Configure S3 bucket to use Server-Side encryption with AWS KMS-Management Keys (SSE-KMS)with imported key met--- in both region.,eng,SAA,eng
You are building an automated transcription service in which Amazon EC2 worker instances process an uploaded audio file and generate a text file. You must store both of these files in the same durable storage until the text file is retrieved. You do not know what the storage capacity requirements are. Which storage option is both cost-efficient and scalable?,(A) Multiple instances stores,(B) A single Amazon S3 bucket,(C) Multiple Amazon EBS volume with snapshots,(D) A single Amazon Glacier vault,eng,SAA,eng
You are trying to use SSH to connect from your laptop to an Amazon EC2 instance over the internet. You cannot establish a connection. What could be the problem?,(A) The network ACL is set to deny all outbound TCP traffic to your laptop IP address,(B) The IAM access key on your laptop does not have console access to the Amazon EC2 instance,(C) There is no security group and no network ACL associated with the Amazon EC2 instance,(D) The security group does not allow any outbound TCP traffic to your laptop IP address,eng,SAA,eng
Which of the following is a valid bucket name,(A) demo,(B) Example,(C) .example,(D) demo.,eng,SAA,eng
